"id_parceiro","nome_fantasia","razao_social","cnpj_parceiro","id_status","status_parceiro","desc_segmento_pri","desc_segmento_sec","desc_segmento_manuais","desc_segmento_alt","dt_ativacao","dt_fim_onboarding","id_franquia","nome_franquia","id_regional","regional_franquia","tpv_meta","vendas_meta","tpv","vlr_cashback","vendas","usuarios_unicos","perc_tpv","perc_venda","ticket_medio","vendas_usuarios","receita_p_transacao","nv_engaj_score","nv_engajamento"
3812,gastro express,gastro express sousa e melo gastronomia e entreterimento ltda,39359308000244,2,ativo,alimentacao,bares,,alimentacao,2022-12-20,2023-01-19,329,VALPARAISO DE GOIAS,14,INTERIOR,440,20,4.4,1.34,1,1,0.01,0.05,4.4,1.0,4.4,0.038,bronze
7386,medieval delivery,daniel pessoa andrade,45180573000182,4,cancelado,alimentacao,bares,"{'adega','bebidas','cerveja gelada','emporio','hamburguer','hamburguer artesanal','hamburgueria','almoco','bebidas','cerveja gelada','comida brasileira','delivery','lanches','pasteis','salgados','sucos','promocao','chopp','show ao vivo'}",alimentacao,2023-05-31,2023-06-30,195,BARBACENA,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
8580,ponto certo restaurante,e.j. dominelli restaurante,31470398000153,4,cancelado,alimentacao,restaurantes,,alimentacao,2023-01-27,2023-02-26,57,CATANDUVA,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
9597,farmacia progresso i,wandir camarini,53081519000108,4,cancelado,,farmacias,,outros,2023-02-06,2023-03-08,101,VOTUPORANGA,14,INTERIOR,320,12,279.0,13.95,1,1,0.871875,0.08333333333333333,279.0,1.0,279.0,0.3198958333333333,bronze
11315,academia atitude,leovegilda maria vale da costa,8728108000107,4,cancelado,academia,outros,"{'forro','ginastica localizada','ballet classico','sertanejo','zumba','ballet baby class','flamenco','jazz fitness','samba rock','pilates','ballet fitness','danca do ventre','street jazz','jump'}",academia,2023-02-18,2023-03-20,14,FERRAZ DE VASCONCELOS,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
11776,auto posto t - 14,auto posto t - 14 ltda,6038204000106,2,ativo,combustivel,combustivel,"{'abastecimento','alcool'}",combustivel,2023-02-17,2023-03-19,369,JI-PARANA,11,CENTRO SUL,480,12,608.91,18.05,13,9,1.2685625,1.0833333333333333,67.65666666666667,1.4444444444444444,46.83923076923077,1.1389020833333332,diamante
14396,mare beach club,mare beach club - eventos esportivos ltda,48717424000106,2,ativo,alimentacao,bares,,alimentacao,2023-03-27,2023-04-26,72,MARILIA,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
14429,bacanas pizzas - parque sao miguel,rede bacanas ltda,40008028000190,4,cancelado,alimentacao,restaurantes,,alimentacao,2023-03-23,2023-04-22,19,GUARULHOS PIMENTAS,15,SAO PAULO MINAS,440,20,94.0,4.75,2,2,0.21363636363636362,0.1,47.0,1.0,47.0,0.1340909090909091,bronze
14481,otica e beleza pocoptez,otica e beleza pocoptez,49363373000116,2,ativo,otica,oticas,,otica,2023-05-25,2023-06-24,63,FRANCO DA ROCHA,14,INTERIOR,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
14594,supermercado central,rodrigues & rodrigues supermercados ltda,41717836000199,4,cancelado,mercado,supermercado,,mercado,2023-03-23,2023-04-22,187,POUSO ALEGRE,15,SAO PAULO MINAS,1600,40,2580.57,28.849999999999998,33,16,1.61285625,0.825,161.285625,2.0625,78.19909090909091,1.061356875,diamante
14855,spaco bella rosangela dias,rosangela da silva moreira dias,27334870000153,4,cancelado,outros,outros,,outros,,,56,COSMOPOLIS,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
14878,sorvetes do vale curvelo,nilton ferreira junior,47655640000101,4,cancelado,alimentacao,sorveteria,,alimentacao,,,711,CURVELO,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
15283,formula padrao - itaquera,pharmacia de manipulacao cheiro de relva,74302381000361,4,cancelado,,farmacias,,outros,2023-04-25,2023-05-25,25,ITAQUERA,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
15788,ki massa pizzaria,d.a lopes silva pizzaria,21512676000134,4,cancelado,alimentacao,bebidas,,alimentacao,2023-04-28,2023-05-28,228,LAURO DE FREITAS,12,COSTA LESTE,440,20,402.1,32.21,7,4,0.9138636363636364,0.35,100.525,1.75,57.44285714285714,0.5191590909090908,prata
15915,edy mendes,edineusa de souza mendes 89330404553,12572547000140,2,ativo,outros,outros,,outros,2023-05-03,2023-06-02,228,LAURO DE FREITAS,12,COSTA LESTE,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
16548,oticas michelle (loja 2),otica michele &cesar ltda,12281656000290,4,cancelado,otica,oticas,,otica,2023-06-02,2023-07-02,216,GARANHUNS,13,EQUATORIAL,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
19208,casa de carnes douglas - vila militar,j.m moreira de oliveira,47906529000132,2,ativo,alimentacao,acougues,,alimentacao,2023-07-01,2023-07-31,180,VALE DO ACO,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
21379,salgadinhos sertaozinho,juliana aparecida da silva e cia ltda,28832794000179,4,cancelado,alimentacao,salgados,,alimentacao,2023-08-29,2023-09-28,94,SERTAOZINHO,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
21390,farma formula,f j t batista ltda,45078197000110,2,ativo,farmacia,farmacia de manipulacao,,farmacia,2023-08-18,2023-09-17,268,PICOS,13,EQUATORIAL,720,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
21843,oticas viamax,barreto souza otica,43428582000114,4,cancelado,otica,oticas,,otica,2023-09-11,2023-10-11,157,JOINVILLE,11,CENTRO SUL,3400,8,169.0,8.45,1,1,0.049705882352941176,0.125,169.0,1.0,169.0,0.10241176470588234,bronze
22666,otica central,barroso & rodrigues ltda,39226120000147,4,cancelado,,oticas,,outros,2023-09-25,2023-10-25,365,ARAGUAINA,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
23223,planeta doce nelson costa,planeta doce comercial de alimentos ltda,26739756000140,2,ativo,mercado,supermercado,,mercado,2023-10-06,2023-11-05,239,ILHEUS,12,COSTA LESTE,1600,40,62.92999999999999,1.61,2,2,0.03933125,0.05,31.464999999999996,1.0,31.464999999999996,0.046799375,bronze
23501,d.c.marmitex,wagner silva de castro,50194923000108,4,cancelado,alimentacao,restaurantes,,alimentacao,2023-10-07,2023-11-06,161,TUBARAO,11,CENTRO SUL,440,20,52.699999999999996,2.6500000000000004,3,2,0.11977272727272727,0.15,26.349999999999998,1.5,17.566666666666666,0.14093181818181816,bronze
24538,varejao atacarejo,l&r comercio varejista de alimentos ltda,30035841000103,4,cancelado,mercado,supermercado,,mercado,2023-11-15,2023-12-15,371,SURUBIM,13,EQUATORIAL,1600,40,112.91,2.13,4,3,0.07056875,0.1,37.63666666666666,1.3333333333333333,28.2275,0.09117062499999999,bronze
383,acai zento,moacir aparecido de souza junior,30868519000157,4,cancelado,alimentacao,acai,,alimentacao,,,53,BAURU,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
911,arthmalia auto center,arthmalia auto pecas estetica automotiva ltda,40019927000198,2,ativo,,saudavel,{'desconto'},outros,2023-06-29,2023-07-29,165,CONTAGEM,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
940,sul oticas - foz do iguacu,oticas foz do iguacu ltda,43576977000164,4,cancelado,,oticas,"{'oculosdesol','armacao','armacoes','lentedecontato','oculos','oculosdegrau','lente de contato'}",outros,2022-06-21,2022-07-21,114,FOZ DO IGUACU,11,CENTRO SUL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
1286,optica-serv,optica-serv comercio e servicos opticos eireli,28465670000100,2,ativo,otica,oticas,"{'armacao','oculos','oticas'}",otica,2022-08-09,2022-09-08,37,SAO MATEUS,15,SAO PAULO MINAS,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
1536,mercadao dos oculos - centro,torres e torres comercio varejista de artigos opticos e servicos ltda,33105684000145,4,cancelado,,oticas,"{'oculos de grau','oculos de sol','centro oticas','otica','oticas','oculos','abastecer'}",outros,2023-04-28,2023-05-28,91,SAO JOSE DO RIO PRETO,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2338,podologa lizandra,lizandra de fatima pereira,13743931000121,4,cancelado,outros,outros,,outros,2022-09-01,2022-10-01,109,CASCAVEL,11,CENTRO SUL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2438,boteco galpao,boteco galpao g. bar e restaurante ltda,42608909000177,4,cancelado,alimentacao,restaurantes,,alimentacao,2022-11-25,2022-12-25,28,MAUA,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2475,number one chicken vila hortencia,rs2 produtos alimenticio,33494671000296,2,ativo,alimentacao,lanchonetes,"{'lanches','frango frito','saladas','parmegiana'}",alimentacao,2022-09-20,2022-10-20,93,SOROCABA,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2490,loja ribeiro magazine - bom jardim,adielson da costa ribeiro,9885369000101,2,ativo,mercado,supermercado,"{'cosmeticos','brinquedos e artigos recreativos','variedades','cabelo'}",mercado,2022-09-08,2022-10-08,371,SURUBIM,13,EQUATORIAL,1600,40,0.9,0.05,1,1,0.0005625,0.025,0.9,1.0,0.9,0.017668749999999997,bronze
2756,dibb store,diana barros bessil 01668001047,47770541000162,4,cancelado,outros,outros,,outros,,,130,CACHOEIRINHA,11,CENTRO SUL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
3066,cdt cartao de todos -alvorada,amaral e silva administracao de cartoes ltda,31261509000111,2,ativo,outros,outros,,outros,2022-10-26,2022-11-25,128,ALVORADA,11,CENTRO SUL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
11316,stasiak supermercado,supermercado stasiak ltda,46637457000102,9,pendente pagamento,mercado,supermercado,,mercado,,,138,NOVO HAMBURGO,11,CENTRO SUL,1600,40,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
10166,mercantil do ze,w.o.nascimento da silva,41358764000130,2,ativo,mercado,supermercado,,mercado,2023-02-25,2023-03-27,358,RIO BRANCO,13,EQUATORIAL,1600,40,86.8,6.48,6,4,0.05425,0.15,21.7,1.5,14.466666666666667,0.121275,bronze
13947,loja technicks,mario ivan de avila gunsch 03152682042,39787614000109,4,cancelado,outros,outros,,outros,2023-03-21,2023-04-20,140,PELOTAS,11,CENTRO SUL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
14391,king dog lanches,raimar lanches ltda,12778681000100,2,ativo,alimentacao,restaurantes,,alimentacao,2023-06-28,2023-07-28,143,PORTO ALEGRE SUL,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
14849,villa pizzaria,marana freire magalhaes 40558025870,44989110000101,4,cancelado,alimentacao,restaurantes,,alimentacao,2023-05-24,2023-06-23,98,TUPA,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
15840,rosangela dias furtado freitas,"24.823.956 rosangela dias furtado freitas",24823956000151,9,pendente pagamento,,estetica,,outros,,,340,GOIANIA SUL,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
16547,restaurante santo tempero,pilon & andrade restaurante ltda,9161949000148,2,ativo,alimentacao,restaurantes,,alimentacao,2023-05-23,2023-06-22,73,LINS,14,INTERIOR,440,20,1106.3999999999996,55.339999999999996,37,7,2.5145454545454538,1.85,158.0571428571428,5.285714285714286,29.902702702702694,2.049363636363636,diamante
16570,churrasquero bbq,churrasquero bbq ltda,38288943000134,4,cancelado,alimentacao,churrascarias,,alimentacao,2023-05-30,2023-06-29,117,MARINGA,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
19713,canifel - petshop,ana jaqueline de brito sousa,7663022000180,2,ativo,outros,outros,,outros,2023-08-31,2023-09-30,250,CARIRI,13,EQUATORIAL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
20268,studio conce vieira,maria da conceicao da silva vieira,18283834000117,2,ativo,,estetica,,outros,2023-07-25,2023-08-24,375,PAULISTA,13,EQUATORIAL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
23999,n&c a la minutas,naiara da ilva khasta smokia 02909239055,35833834000162,4,cancelado,alimentacao,restaurantes,,alimentacao,2023-10-13,2023-11-12,140,PELOTAS,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
24646,restaurante da eli,"34.824.963 jose oscar dos santos",34824963000121,4,cancelado,alimentacao,restaurantes,,alimentacao,2023-10-26,2023-11-25,104,TABOAO DA SERRA,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
25635,farmacia hanemaniana,farmacia hanemaniana do meier ltda,1150922000148,4,cancelado,farmacia,farmacia de manipulacao,,farmacia,2023-11-09,2023-12-09,322,MEIER,12,COSTA LESTE,720,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
25967,dom pierre,restaurante e padaria rp foods ltda,19155822000170,4,cancelado,alimentacao,restaurantes,,alimentacao,2023-11-10,2023-12-10,146,SANTA MARIA,11,CENTRO SUL,440,20,10.0,0.5,2,1,0.022727272727272728,0.1,10.0,2.0,5.0,0.07681818181818181,bronze
26203,meu vizinho supermercado,mv comercio atacadista ltda,17610355000103,4,cancelado,mercado,supermercado,,mercado,2023-11-13,2023-12-13,157,JOINVILLE,11,CENTRO SUL,1600,40,15.85,1.18,2,2,0.00990625,0.05,7.925,1.0,7.925,0.037971874999999995,bronze
14567,cantinho vieira,restaurante cantinho vieira ltda,41253554000188,4,cancelado,alimentacao,restaurantes,,alimentacao,2023-03-22,2023-04-21,106,APUCARANA,11,CENTRO SUL,440,20,131.5,8.48,7,5,0.2988636363636364,0.35,26.3,1.4,18.785714285714285,0.33465909090909085,bronze
14766,amor e milho caragua,colorni alimentos ltda,47036324000143,4,cancelado,alimentacao,emporios,,alimentacao,2023-03-30,2023-04-29,6,CARAGUATATUBA,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
15777,clinica jb fisioterapia,juliana borges de souza de lucena,33492038000188,4,cancelado,,estetica,,outros,2023-04-27,2023-05-27,63,FRANCO DA ROCHA,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
16397,cocorico frango assado,mirian oliveira de castro,12428653000155,2,ativo,alimentacao,churrascarias,,alimentacao,2023-05-30,2023-06-29,41,TUCURUVI,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
16436,bobs,saraiva barroso alimentos ltda,47993646000180,4,cancelado,alimentacao,sorveteria,,alimentacao,2023-05-16,2023-06-15,307,GUARAPARI,12,COSTA LESTE,440,20,98.19999999999999,6.82,4,4,0.22318181818181815,0.2,24.549999999999997,1.0,24.549999999999997,0.20695454545454545,bronze
17697,cirurgica e ortopedia sao lazaro,carla franco penha artigos medicos ltda,27432546000178,4,cancelado,outros,outros,,outros,,,32,PENHA,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
20158,mercada0 dos oculos,emiliana forne ltda,47618995000112,4,cancelado,outros,outros,,outros,2023-07-19,2023-08-18,113,CURITIBA - PORTAO,11,CENTRO SUL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
22383,a feirinha 1,zanetti&zanetti,6143543000144,2,ativo,alimentacao,acai,,alimentacao,2023-09-19,2023-10-19,198,POCOS DE CALDAS,15,SAO PAULO MINAS,440,20,32.6,1.63,1,1,0.0740909090909091,0.05,32.6,1.0,32.6,0.057227272727272724,bronze
24447,restaurante terere,edmar marcelo pereira,5344979000139,4,cancelado,alimentacao,restaurantes,,alimentacao,2023-10-20,2023-11-19,193,ITAJUBA,15,SAO PAULO MINAS,440,20,158.0,10.75,14,9,0.35909090909090907,0.7,17.555555555555557,1.5555555555555556,11.285714285714286,0.5977272727272727,prata
25549,connfeipao,iraci rosangela schwengber,1060101000110,2,ativo,alimentacao,cafeterias,,alimentacao,2023-11-02,2023-12-02,145,SANTA CRUZ DO SUL,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
26593,oticas bem vista ribamar,p de a ferreira ltda,35749003000298,2,ativo,otica,oticas,,otica,2023-11-21,2023-12-21,261,SAO JOSE DE RIBAMAR,13,EQUATORIAL,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
26926,supermercado terra nova,comercio de alimentos terra nova,21590789000158,2,ativo,mercado,supermercado,,mercado,2023-11-24,2023-12-24,82,RIO CLARO,14,INTERIOR,1600,40,382.48999999999995,3.83,3,2,0.23905624999999997,0.075,191.24499999999998,1.5,127.49666666666666,0.12421687499999998,bronze
27453,espetto beer,jb lucas restaurante ltda,50551768000121,2,ativo,alimentacao,restaurantes,,alimentacao,2023-11-29,2023-12-29,264,IGUATU,13,EQUATORIAL,440,20,286.0,14.299999999999999,5,4,0.65,0.25,71.5,1.25,57.2,0.37,bronze
27615,superbox sao joao,davidson ferreira do nascimento,27853400000104,2,ativo,mercado,supermercado,,mercado,2023-11-30,2023-12-30,274,GUARABIRA,13,EQUATORIAL,1600,40,3285.8900000000003,32.86,6,2,2.0536812500000003,0.15,1642.9450000000002,3.0,547.6483333333334,0.721104375,prata
14826,jaice luz confeitaria,jaice pereira da luz damacena 03892671125,46465671000129,4,cancelado,alimentacao,emporios,,alimentacao,2023-03-31,2023-04-30,337,APARECIDA DE GOIANIA,14,INTERIOR,440,20,5.0,0.5,1,1,0.011363636363636364,0.05,5.0,1.0,5.0,0.03840909090909091,bronze
15144,mercado goncalves,eloncio de matos oliveira,29748560000100,4,cancelado,mercado,supermercado,,mercado,,,343,DOURADOS,11,CENTRO SUL,1600,40,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
17229,oticas poupe,e rodrigues inacio comercio de oticas,41572307000144,4,cancelado,outros,outros,,outros,2023-05-31,2023-06-30,374,BARRA DO PIRAI,12,COSTA LESTE,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
17782,otica visao de todos - salvador centro,gn otica ltda,49215094000105,2,ativo,otica,oticas,,otica,2023-06-03,2023-07-03,227,SALVADOR CENTRO,12,COSTA LESTE,3400,8,823.99,24.72,2,2,0.24235,0.25,411.995,1.0,411.995,0.247705,bronze
18352,hort agreste,hort conveniencia hidroponico da roca ltda,49158664000172,2,ativo,alimentacao,acougues,,alimentacao,2023-06-21,2023-07-21,274,GUARABIRA,13,EQUATORIAL,440,20,1309.3300000000002,69.27999999999999,30,12,2.9757500000000006,1.5,109.11083333333335,2.5,43.644333333333336,1.9427249999999998,diamante
19205,hamburgueria lara e luna,ricardo gabriel freitas ferreira,42886078000103,2,ativo,alimentacao,lanchonetes,,alimentacao,2023-07-08,2023-08-07,235,JUAZEIRO,12,COSTA LESTE,440,20,38.5,1.93,1,1,0.0875,0.05,38.5,1.0,38.5,0.06125,bronze
21851,zero grau,jurandi fernandes gomes,15689984000137,2,ativo,alimentacao,acai,,alimentacao,2023-08-30,2023-09-29,265,PATOS,13,EQUATORIAL,440,20,121.18999999999998,6.07,8,1,0.27543181818181817,0.4,121.18999999999998,8.0,15.148749999999998,0.3626295454545454,bronze
22805,universo das trufas,stheffanny hamanda dos santos,40534433000141,4,cancelado,alimentacao,doces e bolos,,alimentacao,2023-09-26,2023-10-26,330,RONDONOPOLIS,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
22816,sabores rique,alex lucio da silva me,28332118000136,2,ativo,alimentacao,restaurantes,,alimentacao,2023-10-04,2023-11-03,63,FRANCO DA ROCHA,14,INTERIOR,440,20,21.0,1.05,1,1,0.04772727272727273,0.05,21.0,1.0,21.0,0.04931818181818182,bronze
24526,a festeira,r r m mantovani de oliveira - artigos p festas,8326046000107,2,ativo,alimentacao,doces e bolos,,alimentacao,2023-10-27,2023-11-26,57,CATANDUVA,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
25417,fornalha,tarifa e bressan,16661519000150,2,ativo,alimentacao,pizzarias,,alimentacao,2023-12-28,2024-01-27,75,LEME,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
13689,mercadinho do elias,sandra barbosa machado silva ltda,45812986000132,4,cancelado,mercado,supermercado,,mercado,2023-02-24,2023-03-26,57,CATANDUVA,14,INTERIOR,1600,40,259.02,6.55,5,2,0.1618875,0.125,129.51,2.5,51.803999999999995,0.13606625,bronze
13777,da vo brigaderia,leandro aparecido azevedo 37832490829,43326899000140,4,cancelado,alimentacao,doces e bolos,,alimentacao,,,4,CAMPO LIMPO,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
14620,passaredo lcl barra,lcl oticas passaredo ltda,39442110000149,4,cancelado,,oticas,,outros,2023-05-23,2023-06-22,227,SALVADOR CENTRO,12,COSTA LESTE,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
15212,feijao de corda,jl cotia comercio de alimentos ltda,47639816000123,2,ativo,alimentacao,bebidas,,alimentacao,2023-05-10,2023-06-09,11,COTIA,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
16536,alltech solucoes em informatica,t&s tecnologia e sistemas ltda,22511402000193,2,ativo,outros,outros,,outros,2023-06-03,2023-07-03,329,VALPARAISO DE GOIAS,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
17719,auto posto center,"pereira, humberto & cia ltda",25867102000130,4,cancelado,alimentacao,bares,,alimentacao,2023-06-01,2023-07-01,187,POUSO ALEGRE,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
17730,supermercado bonsai,lr dois irmaos comercial de alimento,13052301000100,2,ativo,mercado,supermercado,,mercado,2023-06-01,2023-07-01,83,REGISTRO,14,INTERIOR,1600,40,123.68,0.62,1,1,0.07730000000000001,0.025,123.68,1.0,123.68,0.040690000000000004,bronze
18527,colibri festas marataizes,mix tudo comercio de alimentos e servicos,26249561000627,2,ativo,mercado,supermercado,,mercado,2023-06-16,2023-07-16,310,CACHOEIRO DE ITAPEMIRIM,12,COSTA LESTE,1600,40,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
19044,gin bar maringa,j. h. mota choperia ltda.,45003059000171,4,cancelado,alimentacao,restaurantes,,alimentacao,2023-07-01,2023-07-31,117,MARINGA,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
19860,tiranus tattoo,vitor baptista de oliveira,45886483000101,2,ativo,outros,outros,,outros,2023-08-01,2023-08-31,282,SAO GONCALO,12,COSTA LESTE,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
22831,cartao de todos - gravata,apg empreendimentos em cartoes de descontos ltda,41838989000194,2,ativo,outros,outros,,outros,2023-09-27,2023-10-27,220,GRAVATA,13,EQUATORIAL,320,12,300.24,300.24,30,24,0.93825,2.5,12.51,1.25,10.008000000000001,2.031475,diamante
23074,blendss,blendss hamburgueria,46221632000186,4,cancelado,alimentacao,lanchonetes,,alimentacao,,,216,GARANHUNS,13,EQUATORIAL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
23280,dolls moda feminina,fabiana maia de aguilar brito,52087119000147,4,cancelado,outros,outros,,outros,,,87,SALTO,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
23497,byltech assistencia tecnica,franklin jose bylnoski,31118026000162,4,cancelado,outros,outros,,outros,2023-10-04,2023-11-03,107,ARAUCARIA,11,CENTRO SUL,320,12,180.0,18.0,1,1,0.5625,0.08333333333333333,180.0,1.0,180.0,0.2270833333333333,bronze
24810,confeitaria do poncho cris pastelaria salgados fritos e assados,"52.589.654 cristiane de araujo schwanck",52589654000104,9,pendente pagamento,alimentacao,restaurantes,,alimentacao,,,154,FLORIANOPOLIS,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
25193,entre em forma,rosimar alves dos santos,6947382000141,4,cancelado,outros,outros,,outros,2023-11-02,2023-12-02,235,JUAZEIRO,12,COSTA LESTE,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
27289,frango no pote,hesplan fast food,47926031000131,4,cancelado,alimentacao,restaurantes,,alimentacao,2023-11-28,2023-12-28,326,TAGUATINGA,14,INTERIOR,440,20,233.79999999999998,11.69,6,5,0.5313636363636364,0.3,46.76,1.2,38.96666666666666,0.3694090909090909,bronze
32697,opticas visual,s l oticas ltda,16838256000102,2,ativo,otica,oticas,,otica,2024-01-31,2024-03-01,336,SINOP,11,CENTRO SUL,3400,8,0.1,0.05,1,1,0.0000294117647059,0.125,0.1,1.0,0.1,0.08750882352941176,bronze
43389,otica encantos,oticas encanto ltda,45180815000138,2,ativo,otica,oticas,,otica,2024-05-14,2024-06-13,264,IGUATU,13,EQUATORIAL,3400,8,350.0,35.0,1,1,0.10294117647058823,0.125,350.0,1.0,350.0,0.11838235294117647,bronze
45852,oticas luiza,maria normalice pereira junior,51703837000138,2,ativo,otica,oticas,,otica,2024-07-12,2024-08-11,273,CAMOCIM,13,EQUATORIAL,3400,8,837.0,41.849999999999994,3,3,0.2461764705882353,0.375,279.0,1.0,279.0,0.3363529411764705,bronze
46730,otica comercial,otica comercial classic ltda,19424934000189,2,ativo,otica,oticas,,otica,2024-07-31,2024-08-30,117,MARINGA,11,CENTRO SUL,3400,8,140.0,14.0,1,1,0.041176470588235294,0.125,140.0,1.0,140.0,0.09985294117647059,bronze
51369,optica optivisus,optica optivisus ltda,5657330000178,2,ativo,otica,oticas,,otica,2024-11-27,2024-12-27,335,SAO SEBASTIAO,14,INTERIOR,3400,8,190.0,19.0,1,1,0.05588235294117647,0.125,190.0,1.0,190.0,0.10426470588235294,bronze
